1 - State Code,1 - State Name,8 - Structure Number,22 - Owner Agency,3 - County Code,3 - County Name,4 - Place Code,City - InfoBridge Place Code,City - InfoBridge Place Name,27 - Year Built,29 - Average Daily Traffic,43A - Main Span Material,43B - Main Span Design,45 - Number of Spans in Main Unit,49 - Structure Length (ft.),6A - Features Intersected,7 - Facility Carried By Structure,CAT10 - Bridge Condition,Bridge Age (yr),CAT29 - Deck Area (sq. ft.),16 - Latitude (decimal),17 - Longitude (decimal),34 - Skew Angle (degrees),48 - Length of Maximum Span (ft.)
41,Oregon,09475A006 32624,State Highway Agency,1,Baker County,0,0,No Place Code,1966,4952,Prestressed Concrete,Stringer/Multi-beam or Girder,3,151.9,HOOKER RANCH RD.        ,I-84 (HWY 006) EB ,Good,57,6329.3,44.600945,-117.47429,0,49.9
41,Oregon,19914 007 20842,State Highway Agency,45,Malheur County,0,0,No Place Code,2004,1346,Prestressed Concrete,Slab,1,70.9,GOLD CRK                ,US 20 (Hwy 007)   ,Good,19,2836.5,43.7753,-117.8044,0,70.9
41,Oregon,07987A006 32534,State Highway Agency,1,Baker County,0,0,No Place Code,1966,4952,Steel Continuous,Stringer/Multi-beam or Girder,3,501,UPRR/PRITCHARD CR       ,I-84 (HWY 006) EB ,Fair,57,18080.1,44.611393,-117.48497,0,149
41,Oregon,07987 006 32531,State Highway Agency,1,Baker County,0,0,No Place Code,1966,4952,Steel Continuous,Stringer/Multi-beam or Girder,3,505.9,UPRR/PRITCHARD CR       ,I-84 (HWY 006) WB ,Fair,57,18257.7,44.6117,-117.484886,0,149
41,Oregon,00704A006 32340,State Highway Agency,1,Baker County,0,0,No Place Code,1966,9904,Prestressed Concrete,Stringer/Multi-beam or Girder,4,362.9,I-84 (HWY 6) MP 323.40  ,OLD HWY 30        ,Fair,57,9881,44.6282,-117.5162,0,96.1
41,Oregon,08963 006 32299,State Highway Agency,1,Baker County,0,0,No Place Code,1964,9904,Concrete Continuous,Culvert,2,21,ALDER CREEK(8TH XING)   ,I-84 (HWY 006)    ,Fair,59,3024.2,44.63166,-117.5228,45,9.8
41,Oregon,19912 007 20583,State Highway Agency,45,Malheur County,0,0,No Place Code,2004,1335,Prestressed Concrete,Slab,1,68.2,SPERRY CRK              ,US 20 (Hwy 007)   ,Good,19,2731.4,43.7898,-117.8498,2,67.3
41,Oregon,00725A010 06829,State Highway Agency,63,Wallowa County,0,0,No Place Code,1980,3361,Steel,Culvert,1,24,PRAIRIE CREEK           ,OR 82 (HWY 010)   ,Fair,43,667.9,45.398224,-117.234116,32,24
41,Oregon,02808 012 02115,State Highway Agency,1,Baker County,0,0,No Place Code,1947,547,Concrete Continuous,Culvert,2,21,GOOSE CREEK             ,OR 86 (HWY 012)   ,Fair,76,585.6,44.8195,-117.4606,0,9.8
41,Oregon,19911 007 20558,State Highway Agency,45,Malheur County,0,0,No Place Code,2005,1335,Prestressed Concrete Continuous,Box Beam or Girders - Multiple,2,185,MALHEUR R (SPERRY)      ,US 20 (HWY 007)   ,Good,18,7406.4,43.790577,-117.85458,13,100.1
41,Oregon,19836 012 02075,State Highway Agency,1,Baker County,0,0,No Place Code,2004,547,Prestressed Concrete,Stringer/Multi-beam or Girder,1,106,POWDER RIVER            ,OR 86 (HWY 012)   ,Fair,19,4589.3,44.81849,-117.46844,0,104
41,Oregon,08941W006 32124,State Highway Agency,1,Baker County,0,0,No Place Code,1964,5114,Prestressed Concrete,Stringer/Multi-beam or Girder,6,363.8,ALDER CRK AND UPRR      ,I-84 (HWY 006) WB ,Fair,59,12653.4,44.645798,-117.5516,30,70.9
41,Oregon,08941E006 32123,State Highway Agency,1,Baker County,0,0,No Place Code,1964,5114,Prestressed Concrete,Stringer/Multi-beam or Girder,6,377,ALDER CRK AND UPRR      ,I-84 (HWY 006) EB ,Fair,59,13109.8,44.64589,-117.55224,30,78.1
41,Oregon,02219A010 06581,State Highway Agency,63,Wallowa County,23500,23500,Enterprise city,1985,4172,Prestressed Concrete,Slab,1,64,PRAIRIE CREEK           ,OR 82 (HWY 010)   ,Good,38,2560.7,45.419968,-117.27076,45,64
41,Oregon,04347A007 20328,State Highway Agency,45,Malheur County,0,0,No Place Code,1959,1335,Concrete Continuous,Slab,3,69.9,BLACK CANYON CREEK      ,US 20 (HWY 007)   ,Fair,64,2430.3,43.79585,-117.88755,0,26.9
41,Oregon,18472 010 06533,State Highway Agency,63,Wallowa County,23500,23500,Enterprise city,1999,5630,Prestressed Concrete,Slab,1,40,PRAIRIE CREEK           ,OR 82 (HWY 010)   ,Good,24,2074.8,45.422874,-117.277534,13,39
41,Oregon,00724A010 06319,State Highway Agency,63,Wallowa County,0,0,No Place Code,1988,4724,Prestressed Concrete,Slab,1,50.9,TROUT CREEK             ,OR 82 (HWY 010)   ,Good,35,2052.1,45.426647,-117.31034,0,47.9
41,Oregon,19713 006 31744,State Highway Agency,1,Baker County,0,0,No Place Code,2007,5114,Steel Continuous,Stringer/Multi-beam or Girder,3,629.9,"CNTY RD, UPRR, ALDER CRK",I-84 (HWY 006) WB ,Good,16,28933.4,44.668518,-117.620514,0,239.5
41,Oregon,19712 006 31746,State Highway Agency,1,Baker County,0,0,No Place Code,2006,5114,Steel Continuous,Stringer/Multi-beam or Girder,3,607,"CNTY RD, UPRR, ALDER CRK",I-84 (HWY 006) EB ,Good,17,27878.5,44.66847,-117.62086,0,246.1
41,Oregon,01719A007 19932,State Highway Agency,45,Malheur County,0,0,No Place Code,1949,1335,Concrete Continuous,Culvert,2,21,POLE CREEK              ,US 20 (HWY 007)   ,Fair,74,626.9,43.7923,-117.9551,0,9.8
41,Oregon,01717A007 19671,State Highway Agency,45,Malheur County,0,0,No Place Code,1949,1335,Concrete Continuous,Culvert,2,21,CALF CREEK              ,US 20 (HWY 007)   ,Good,74,675.1,43.7949,-117.9866,0,9.8
41,Oregon,17411 012 01432,State Highway Agency,1,Baker County,0,0,No Place Code,1994,609,Concrete Continuous,Culvert,2,22,RUCKLES CREEK           ,OR 86 (HWY 012)   ,Good,29,1276.5,44.83622,-117.59224,0,9.8
41,Oregon,08423W006 31529,State Highway Agency,1,Baker County,0,0,No Place Code,1964,5087,Concrete Continuous,Stringer/Multi-beam or Girder,3,144,ALDER CR RD             ,I-84 (HWY 006) WB ,Fair,59,6095.7,44.682858,-117.6591,32,55.1
41,Oregon,08423E006 31529,State Highway Agency,1,Baker County,0,0,No Place Code,1964,5087,Concrete Continuous,Tee Beam,3,144,ALDER CR RD             ,I-84 (HWY 006) EB ,Fair,59,6095.7,44.682686,-117.65951,32,55.1
41,Oregon,00723A010 05992,State Highway Agency,63,Wallowa County,0,0,No Place Code,1966,4724,Prestressed Concrete,Stringer/Multi-beam or Girder,3,182.1,WALLOWA RIVER (RAILROAD),OR 82 (HWY 010)   ,Good,57,7646.7,45.450336,-117.36677,26,80.1
41,Oregon,19910 007 19513,State Highway Agency,45,Malheur County,0,0,No Place Code,2004,1335,Prestressed Concrete,Box Beam or Girders - Multiple,2,185,MALHEUR R (GWYNN)       ,US 20 (Hwy 007)   ,Fair,19,7406.4,43.786022,-118.00916,21,91.9
41,Oregon,08302W006 31365,State Highway Agency,1,Baker County,0,0,No Place Code,1964,5087,Steel,Stringer/Multi-beam or Girder,1,283.8,UPRR & CONN (ENCINA I/C),I-84 (HWY 006) WB ,Fair,59,12662.7,44.693195,-117.688385,22,77.1
41,Oregon,08302E006 31365,State Highway Agency,1,Baker County,0,0,No Place Code,1964,5087,Steel,Stringer/Multi-beam or Girder,1,279.9,UPRR & CONN (ENCINA I/C),I-84 (HWY 006) EB ,Fair,59,12487,44.693092,-117.68883,22,70.9
41,Oregon,19909 007 19197,State Highway Agency,45,Malheur County,0,0,No Place Code,2005,1356,Prestressed Concrete Continuous,Stringer/Multi-beam or Girder,3,293.6,MALHEUR R (HORSESHOE B.),US 20 (HWY 007)   ,Fair,18,11464.1,43.768154,-118.0466,14,121.4
41,Oregon,19908 007 19084,State Highway Agency,45,Malheur County,0,0,No Place Code,2005,1356,Prestressed Concrete,Stringer/Multi-beam or Girder,1,194.9,NORTH FORK MALHEUR RIVER,US 20 (HWY 007)   ,Fair,18,7608.6,43.756927,-118.061905,39,129.9
41,Oregon,07573 010 05411,State Highway Agency,63,Wallowa County,0,0,No Place Code,1953,2282,Concrete Continuous,Stringer/Multi-beam or Girder,3,122,LOSTINE RIVER           ,OR 82 (HWY 010)   ,Fair,70,3763.9,45.49643,-117.44,45,47.9
41,Oregon,02314A340 02882,State Highway Agency,1,Baker County,0,0,No Place Code,1986,209,Prestressed Concrete,Box Beam or Girders - Multiple,1,87.9,POWDER RIVER (MILES)    ,OR 203 (HWY 340)  ,Good,37,2827,44.91325,-117.6721,0,86.9
41,Oregon,02897A340 02892,State Highway Agency,1,Baker County,0,0,No Place Code,1972,209,Prestressed Concrete,Slab,1,28.9,BASCHE IRRIGATION DITCH ,OR 203 (HWY 340)  ,Good,51,928.3,44.9127,-117.6726,0,27.9
41,Oregon,02891A340 02358,State Highway Agency,1,Baker County,0,0,No Place Code,1976,114,Prestressed Concrete,Slab,1,28.9,BIG CREEK               ,OR 203 (HWY 340)  ,Fair,47,1032.5,44.9831,-117.6539,20,27.9
41,Oregon,19907 007 18581,State Highway Agency,45,Malheur County,0,0,No Place Code,2005,1329,Prestressed Concrete,Slab,1,81.4,CHIMNEY CRK (10TH XING) ,US 20 (HWY 007)   ,Good,18,3577.1,43.767498,-118.1392,30,81.4
41,Oregon,02180A007 18562,State Highway Agency,45,Malheur County,0,0,No Place Code,1936,1329,Concrete,Tee Beam,1,22,CHIMNEY CREEK(9TH XING) ,US 20 (HWY 007) SB,Fair,87,843.8,43.7659,-118.142,0,22
41,Oregon,04311A005 23101,State Highway Agency,45,Malheur County,0,0,No Place Code,1993,244,Prestressed Concrete,Slab,1,45.9,S FK WILLOW CR (ROSE CR),US 26 (HWY 005)   ,Good,30,1476.8,44.324398,-117.9462,0,44.9
41,Oregon,09516 006 30653,State Highway Agency,1,Baker County,0,0,No Place Code,1972,9267,Concrete Continuous,Box Beam or Girders - Multiple,3,243.1,SOUTH BAKER I/C         ,I-84 (HWY 006)    ,Fair,51,24885.3,44.7491,-117.8063,99,117.1
41,Oregon,01852A007 18305,State Highway Agency,45,Malheur County,0,0,No Place Code,1966,1329,Concrete,Channel Beam,2,45.3,CHIMNEY CREEK(7TH XING) ,US 20 (HWY 007)   ,Fair,57,1782.5,43.774376,-118.18506,30,23
41,Oregon,01851A007 18275,State Highway Agency,45,Malheur County,0,0,No Place Code,1966,1329,Concrete,Channel Beam,2,45.3,CHIMNEY CREEK(6TH XING) ,US 20 (HWY 007)   ,Fair,57,1782.5,43.770714,-118.18822,15,23
41,Oregon,09515 006 30413,State Highway Agency,1,Baker County,3650,3650,Baker City city,1972,4928,Prestressed Concrete,Box Beam or Girders - Multiple,1,211,HWY 12 (CAMPBELL ST I/C),I-84 (HWY 006) WB ,Fair,51,9343.6,44.782898,-117.8105,26,151.9
41,Oregon,09515A006 30413,State Highway Agency,1,Baker County,3650,3650,Baker City city,1972,4928,Prestressed Concrete,Box Beam or Girders - Multiple,1,211,HWY 12 (CAMPBELL ST I/C),I-84 (HWY 006) EB ,Fair,51,9343.6,44.78283,-117.8109,25,151.9
41,Oregon,20721 071 04277,State Highway Agency,1,Baker County,0,0,No Place Code,2010,1149,Prestressed Concrete,Stringer/Multi-beam or Girder,1,116.1,POWDER RIVER (SALISBURY),OR 7 (HWY 071)    ,Good,13,4953.5,44.660458,-117.86743,4,113.8
41,Oregon,09804 012 00267,State Highway Agency,1,Baker County,0,0,No Place Code,1972,1210,Steel Continuous,Stringer/Multi-beam or Girder,2,321.9,I-84 (HWY 6) MP 302.71  ,OR 86 (HWY 012)   ,Fair,51,16261.5,44.803318,-117.81322,0,140.1
41,Oregon,02793A066 05213,State Highway Agency,1,Baker County,3650,3650,Baker City city,1933,2221,Steel,Stringer/Multi-beam or Girder,1,54.5,POWDER RIVER (BRIDGE ST),US 30 (HWY 066)   ,Poor,90,3055.4,44.77375,-117.82836,0,52.5
41,Oregon,04307A005 22821,State Highway Agency,45,Malheur County,0,0,No Place Code,1986,253,Prestressed Concrete,Slab,1,26.9,MIDDLE FK WILLOW        ,US 26 (HWY 005)   ,Good,37,865,44.32414,-117.99959,0,25.9
41,Oregon,02924A012 00033,State Highway Agency,1,Baker County,3650,3650,Baker City city,1972,10630,Prestressed Concrete,Slab,1,56.1,POWDER RIVER            ,OR 7 (HWY 012)    ,Fair,51,4417.5,44.78173,-117.82799,30,53.1
41,Oregon,20720 071 04166,State Highway Agency,1,Baker County,0,0,No Place Code,2010,1149,Prestressed Concrete,Box Beam or Girders - Multiple,1,97.1,POWDER RIVER (RANCHERIA),OR 7 (HWY 071)    ,Fair,13,4269.4,44.652397,-117.8843,10,96.1
41,Oregon,09511 006C29868,State Highway Agency,1,Baker County,0,0,No Place Code,1972,354,Steel Continuous,Stringer/Multi-beam or Girder,2,321.9,I-84 (HWY 6) MP 298.68  ,OR 203 (HWY 340)  ,Fair,51,12354.5,44.861637,-117.81653,0,140.1
41,Oregon,02184 010 04583,State Highway Agency,63,Wallowa County,0,0,No Place Code,1937,1528,Concrete Continuous,Stringer/Multi-beam or Girder,5,232,WALLOWA RIVER           ,OR 82 (HWY 010)   ,Fair,86,8142.8,45.584454,-117.54089,45,58.1
41,Oregon,09507 006 29678,State Highway Agency,1,Baker County,0,0,No Place Code,1972,5480,Concrete Continuous,Slab,3,86.3,BALDOCK SLOUGH          ,I-84 (HWY 006) WB ,Fair,51,3821.7,44.8891,-117.8188,0,40
41,Oregon,09507A006 29678,State Highway Agency,1,Baker County,0,0,No Place Code,1972,5480,Concrete Continuous,Slab,3,86.3,BALDOCK SLOUGH          ,I-84 (HWY 006) EB ,Fair,51,3821.7,44.88928,-117.81933,0,40
41,Oregon,02336 340 00957,State Highway Agency,61,Union County,0,0,No Place Code,1940,89,Wood or Timber,Stringer/Multi-beam or Girder,3,83,CATHERINE CREEK (PARK)  ,OR 203 (HWY 340)  ,Fair,83,2423.7,45.142868,-117.72318,42,26.9
41,Oregon,09803 006 29567,State Highway Agency,1,Baker County,0,0,No Place Code,1972,8800,Prestressed Concrete Continuous,Box Beam or Girders - Multiple,3,294.6,I-84 (HWY 006) MP 295.67,COUNTY RD 712     ,Good,51,10149.3,44.9051,-117.819496,0,131.9
41,Oregon,02869 415 01253,State Highway Agency,1,Baker County,0,0,No Place Code,1965,151,Prestressed Concrete,Slab,1,26.9,BIG CREEK               ,OR 245 (HWY 415)  ,Fair,58,962.1,44.49337,-117.99772,0,24.9
41,Oregon,00493 066 04571,State Highway Agency,1,Baker County,0,0,No Place Code,1920,1996,Concrete Continuous,Culvert,2,23,OLD SETTLERS SLOUGH     ,US 30 (HWY 066)   ,Fair,103,685.7,44.8478,-117.8884,20,9.8
41,Oregon,17415 010 04226,State Highway Agency,63,Wallowa County,0,0,No Place Code,1995,1528,Prestressed Concrete,Slab,1,61,ROCK CREEK              ,OR 82 (HWY 010)   ,Good,28,2202.3,45.60984,-117.59988,0,58.1
41,Oregon,09802 006 29165,State Highway Agency,1,Baker County,0,0,No Place Code,1972,8800,Prestressed Concrete Continuous,Box Beam or Girders - Multiple,3,294.3,I-84 (HWY 006) MP 291.65,COUNTY RD 714     ,Fair,51,10138,44.9552,-117.8571,0,131.9
41,Oregon,00450 066 02460,State Highway Agency,61,Union County,0,0,No Place Code,1921,741,Concrete Continuous,Tee Beam,5,144.7,UPRR (TELOCASET)        ,OR 237 (HWY 066)  ,Fair,102,4462.1,45.10524,-117.8332,0,35.1
41,Oregon,19906 007 17457,State Highway Agency,25,Harney County,0,0,No Place Code,2004,1222,Prestressed Concrete,Box Beam or Girders - Multiple,2,189.6,MID FORK MALHEUR RIVER  ,US 20 (Hwy 007)   ,Good,19,9083.4,43.785378,-118.33169,0,94.2
41,Oregon,09801 006 28917,State Highway Agency,1,Baker County,0,0,No Place Code,1972,4905,Prestressed Concrete,Stringer/Multi-beam or Girder,1,117.5,POWDER RIVER            ,I-84 (HWY 006) WB ,Fair,51,5202.2,44.982304,-117.890335,16,115.2
41,Oregon,09801A006 28917,State Highway Agency,1,Baker County,0,0,No Place Code,1972,4905,Prestressed Concrete,Stringer/Multi-beam or Girder,1,117.5,POWDER RIVER            ,I-84 (HWY 006) EB ,Fair,51,5202.2,44.982048,-117.890724,16,115.2
41,Oregon,02778A005 21674,State Highway Agency,1,Baker County,0,0,No Place Code,1979,267,Prestressed Concrete,Slab,1,27.9,WEST CAMP CREEK         ,US 26 (HWY 005)   ,Fair,44,896.6,44.42051,-118.113,0,25.9
41,Oregon,02786A066 03982,State Highway Agency,1,Baker County,0,0,No Place Code,1962,1437,Prestressed Concrete,Slab,1,24.9,SAND CREEK              ,US 30 (HWY 066)   ,Fair,61,899.9,44.922565,-117.94666,0,23
41,Oregon,17461 066 03049,State Highway Agency,61,Union County,0,0,No Place Code,1995,741,Concrete Continuous,Culvert,2,29.9,WOLF CREEK              ,OR 237 (HWY 066)  ,Good,28,832.6,45.04315,-117.90146,30,15.1
41,Oregon,02784B066 03859,State Highway Agency,1,Baker County,0,0,No Place Code,1978,829,Prestressed Concrete,Slab,1,22.6,MUDDY CREEK             ,US 30 (HWY 066)   ,Fair,45,817,44.940243,-117.94701,12,22
41,Oregon,07293A006 28619,State Highway Agency,61,Union County,0,0,No Place Code,1972,4905,Prestressed Concrete,Stringer/Multi-beam or Girder,1,96.5,NORTH POWDER RIVER      ,I-84 (HWY 006) WB ,Fair,51,4272.2,45.018875,-117.92196,6,94.2
41,Oregon,07293B006 28619,State Highway Agency,61,Union County,0,0,No Place Code,1972,4905,Prestressed Concrete,Stringer/Multi-beam or Girder,1,96.5,NORTH POWDER RIVER      ,I-84 (HWY 006) EB ,Fair,51,4272.2,45.01863,-117.92239,6,94.2
41,Oregon,07293 066 03286,State Highway Agency,61,Union County,0,0,No Place Code,1952,718,Concrete Continuous,Stringer/Multi-beam or Girder,3,81,NORTH POWDER RIVER      ,US 30 (HWY 066)   ,Fair,71,4067.8,45.01846,-117.92281,0,29.9
41,Oregon,07292A006 28584,State Highway Agency,61,Union County,0,0,No Place Code,1972,4905,Prestressed Concrete,Stringer/Multi-beam or Girder,3,212.9,UPRR                    ,I-84 (HWY 006) WB ,Fair,51,11316.9,45.023518,-117.924774,18,77.1
41,Oregon,04834A340 00063,State Highway Agency,61,Union County,0,0,No Place Code,1966,372,Concrete Continuous,Slab,3,83,CATHERINE CR(STATE YARD),OR 203 (HWY 340)  ,Fair,57,3376.9,45.20907,-117.85385,28,32.2
41,Oregon,07292B006 28584,State Highway Agency,61,Union County,0,0,No Place Code,1952,4905,Concrete Continuous,Tee Beam,3,187,UPRR                    ,I-84 (HWY 006) EB ,Fair,71,10123.4,45.02323,-117.92524,99,69.9
41,Oregon,09500 066 03252,State Highway Agency,61,Union County,0,0,No Place Code,1972,718,Prestressed Concrete,Stringer/Multi-beam or Girder,3,205.1,UPRR (N POWDER)         ,US 30 (HWY 066)   ,Good,51,8745.7,45.02289,-117.92585,11,75.1
41,Oregon,09499 006 28568,State Highway Agency,61,Union County,53300,53300,North Powder city,1972,4905,Prestressed Concrete,Stringer/Multi-beam or Girder,1,146,NORTH POWDER INT        ,I-84 (HWY 006) WB ,Fair,51,6418.5,45.02567,-117.925896,0,100.1
41,Oregon,09499A006 28568,State Highway Agency,61,Union County,53300,53300,North Powder city,1972,4905,Prestressed Concrete,Stringer/Multi-beam or Girder,1,146,NORTH POWDER INT        ,I-84 (HWY 006) EB ,Fair,51,6418.5,45.02554,-117.9264,0,100.1
41,Oregon,17334 066 01643,State Highway Agency,61,Union County,75850,75850,Union city,1994,2561,Prestressed Concrete,Slab,1,47.6,CATHERINE CR (MAIN ST)  ,OR 203 (HWY 66)   ,Good,29,2949.8,45.20967,-117.86548,0,44
41,Oregon,09385 071 03101,State Highway Agency,1,Baker County,0,0,No Place Code,1965,852,Prestressed Concrete,Slab,3,60,DEER CREEK              ,OR 7 (HWY 071)    ,Fair,58,2166.8,44.692112,-118.0643,0,20
41,Oregon,07291C006 28438,State Highway Agency,61,Union County,0,0,No Place Code,1974,5518,Concrete Continuous,Slab,3,64,WOLF CREEK WB           ,I-84 (HWY 006) WB ,Good,49,2812.6,45.043365,-117.93522,11,44
41,Oregon,07291D006 28438,State Highway Agency,61,Union County,0,0,No Place Code,1974,5518,Concrete Continuous,Slab,3,62,WOLF CREEK EB           ,I-84 (HWY 006) EB ,Good,49,2726.1,45.0433,-117.93575,11,44
41,Oregon,00818A066 01565,State Highway Agency,61,Union County,75850,75850,Union city,1922,2209,Concrete,Stringer/Multi-beam or Girder,1,22.6,LITTLE CREEK (UNION)    ,OR 203 (HWY 066)  ,Fair,101,787.3,45.219868,-117.8696,30,20
41,Oregon,01038A010 03364,State Highway Agency,63,Wallowa County,0,0,No Place Code,1965,1328,Prestressed Concrete,Stringer/Multi-beam or Girder,3,426.8,WALLOWA R (MINAM)       ,OR 82 (HWY 010)   ,Fair,58,14704,45.62135,-117.720985,0,95.1
41,Oregon,09755 006C28364,State Highway Agency,61,Union County,0,0,No Place Code,1974,124,Steel Continuous,Stringer/Multi-beam or Girder,2,279.9,I-84 (HWY 006)          ,WOLF CREEK ROAD   ,Fair,49,9640.7,45.05341,-117.93994,0,145
41,Oregon,06998 342 01591,State Highway Agency,61,Union County,0,0,No Place Code,1946,592,Concrete Continuous,Culvert,2,21,MILL CREEK              ,OR 237 (HWY 342)  ,Fair,77,461.6,45.299362,-117.85782,0,9.8
41,Oregon,04855A342 00944,State Highway Agency,61,Union County,0,0,No Place Code,1966,1298,Prestressed Concrete,Slab,3,149.9,CATHERINE CRK (OLD CHNL),OR 237 (HWY 342)  ,Fair,57,6296.5,45.3199,-117.8626,0,49.9
41,Oregon,19905 007 16764,State Highway Agency,25,Harney County,0,0,No Place Code,2004,1234,Prestressed Concrete,Box Beam or Girders - Multiple,1,161.7,STINKINGWATER CRK       ,US 20 (Hwy 007)   ,Good,19,7747.6,43.754234,-118.45383,30,118.1
41,Oregon,02861 415 00342,State Highway Agency,1,Baker County,0,0,No Place Code,1937,153,Steel,Stringer/Multi-beam or Girder,1,110.9,BURNT RIVER (UNITY DAM) ,OR 245 (HWY 415)  ,Fair,86,2983.3,44.5034,-118.1758,0,60
41,Oregon,09780 006 28053,State Highway Agency,61,Union County,0,0,No Place Code,1974,135,Prestressed Concrete Continuous,Box Beam or Girders - Multiple,3,294,I-84 (HWY 006)          ,MC CANSE RD       ,Fair,49,10030.2,45.097347,-117.95333,0,131.9
41,Oregon,13584 006C27864,State Highway Agency,61,Union County,0,0,No Place Code,1974,26,Prestressed Concrete Continuous,Box Beam or Girders - Multiple,2,289,I-84 (HWY 006)          ,N POWDER RD       ,Fair,49,9862.3,45.12395,-117.96278,0,145
41,Oregon,00558A066 01261,State Highway Agency,61,Union County,0,0,No Place Code,1966,2453,Concrete Continuous,Slab,3,82.3,CATHERINE CR (DAVIS DAM),OR 203 (HWY 066)  ,Fair,57,3323.1,45.238388,-117.92086,0,32.2
41,Oregon,02773A005 20924,State Highway Agency,1,Baker County,0,0,No Place Code,1986,582,Prestressed Concrete,Slab,1,42,S FK BURNT RIVER        ,US 26 (HWY 005)   ,Good,37,1350.2,44.472298,-118.222496,0,41
41,Oregon,00445A066 01095,State Highway Agency,61,Union County,0,0,No Place Code,1971,2453,Concrete Continuous,Box Beam or Girders - Multiple,3,294,UPRR (HOT LAKE)         ,OR 203 (HWY 066)  ,Fair,52,12441.3,45.241356,-117.9527,48,100.1
41,Oregon,09779 006C27391,State Highway Agency,61,Union County,0,0,No Place Code,1973,23,Prestressed Concrete Continuous,Box Beam or Girders - Multiple,3,313,I-84 (HWY 006)          ,LADD CANYON RD    ,Fair,50,10679.5,45.18274,-117.98696,0,129.9
41,Oregon,16066 071 02479,State Highway Agency,1,Baker County,0,0,No Place Code,1973,406,Prestressed Concrete,Slab,1,51.8,POWDER RIVER            ,OR 7 (HWY 071)    ,Good,50,1887.8,44.71339,-118.1701,0,48.9
41,Oregon,22105 066 00854,State Highway Agency,61,Union County,0,0,No Place Code,2014,2453,Prestressed Concrete,Slab,1,30.5,BRANCH OF LADD CREEK    ,OR 203 (HWY 066)  ,Good,9,1221.3,45.264412,-117.98965,10,29.5
41,Oregon,21206 006 27089,State Highway Agency,61,Union County,0,0,No Place Code,2015,19,Steel,Culvert,1,21,LADD CREEK (3RD XING)   ,HWY 6 (WB ON RAMP),Good,8,626.9,45.21442,-118.02537,0,21
